0,1,2
080590098335001,08059,08
391319522004000,39131,39
171430005003038,17143,17
400272023024003,40027,40
482014117002024,48201,48
211110110053005,21111,21
132419702022004,13241,13
371190043052005,37119,37
250173343001000,25017,25
280470020002038,28047,28
060376003043002,06037,06
060330005021022,06033,06
080410060002001,08041,08
121090202001052,12109,12
080310014024009,08031,08
060133551081004,06013,06
120090652361031,12009,12
131510704041026,13151,13
131210120001075,13121,13
040050012001053,04005,04
390490046104004,39049,39
080050817001001,08005,08
040159539002133,04015,04
120570002021023,12057,12
500070029004044,50007,50
420031304001002,42003,42
120860108023003,12086,12
060952509001020,06095,06
080310053001012,08031,08
180890424023024,18089,18
180670002002049,18067,18
290370603051020,29037,29
010970034082013,01097,01
040134216022007,04013,04
080839692002145,08083,08
371819608002000,37181,37
540039721022007,54003,54
401450304021015,40145,40
481872106031003,48187,48
484530024311033,48453,48
481210212011012,48121,48
240338013053005,24033,24
011010011002008,01101,01
380939670002701,38093,38
040131121001006,04013,04
280490115002005,28049,28
484219502002105,48421,48
040130822042031,04013,04
511539010121008,51153,51
181630037024000,18163,18
401091083153007,40109,40
560250005011043,56025,56
390339741001101,39033,39
201490002003014,20149,20
291892102003002,29189,29
060371201081001,06037,06
481130119004002,48113,48
450230201001016,45023,45
160550013001028,16055,16
120950189005068,12095,12
510872003051009,51087,51
040190025013003,04019,04
420171004032006,42017,42
040130923091001,04013,04
040134226421009,04013,04
040132168071009,04013,04
483879505005013,48387,48
040190043202008,04019,04
280470017002002,28047,28
160179504005012,16017,16
130459102001054,13045,13
121050104023028,12105,12
010030113002007,01003,01
350450001004052,35045,35
181691023003001,18169,18
181670017001012,18167,18
081010008002012,08101,08
060750208003000,06075,06
484199506003011,48419,48
290839505002038,29083,29
060375760012030,06037,06
480291819022029,48029,48
484530021102000,48453,48
490490104072003,49049,49
121030275013037,12103,12
040131100011002,04013,04
484391115331020,48439,48
410670324062007,41067,41
060710023013001,06071,06
060014010006007,06001,06
350119601002357,35011,35
483290101093002,48329,48
170898510003001,17089,17
261112907003006,26111,26
260750059004000,26075,26
370570617012013,37057,37
080410029001027,08041,08
360593018001019,36059,36
061070023035020,06107,06
490351127003041,49035,49
220330011042001,22033,22
040210013042058,04021,04
471251019031023,47125,47
471790617011038,47179,47
530530731141021,53053,53
060730191063024,06073,06
060670042031015,06067,06
060374338021044,06037,06
210590017032000,21059,21
050059505002062,05005,05
080310041071028,08031,08
450450023031017,45045,45
212090406032039,21209,21
371459205004055,37145,37
340210045011025,34021,34
401310504041014,40131,40
400370207062053,40037,40
120890502032002,12089,12
060750263011007,06075,06
482799505002023,48279,48
170898547002017,17089,17
482012406001041,48201,48
484410114001004,48441,48
260490024003000,26049,26
040030009022006,04003,04
040131096034008,04013,04
021220008002002,02122,02
020200009012009,02020,02
390490102002042,39049,39
484530024112003,48453,48
371050302002053,37105,37
121130108151013,12113,12
160270211003085,16027,16
011010025001032,01101,01
040131127001014,04013,04
401190102001021,40119,40
420770063051012,42077,42
210930009022066,21093,21
450179501001054,45017,45
040130405064000,04013,04
482013241001008,48201,48
540390007001023,54039,54
471251020012003,47125,47
320030012003020,32003,32
370670016022009,37067,37
060470006013016,06047,06
400836001005032,40083,40
480291917022007,48029,48
221159505004044,22115,22
221030404002018,22103,22
120570031002009,12057,12
371470006031039,37147,37
260750011002009,26075,26
480610126091009,48061,48
010890014021004,01089,01
401110003003008,40111,40
483550033061008,48355,48
360470355002001,36047,36
040136162002015,04013,04
040134225071000,04013,04
360550135071015,36055,36
420730101004017,42073,42
181410022001001,18141,18
060710120022015,06071,06
060014413022002,06001,06
540330307001027,54033,54
181410022001001,18141,18
320030049071014,32003,32
320030049071010,32003,32
051299702004124,05129,05
530330300041000,53033,53
410510011011007,41051,41
060070028003040,06007,06
060650449152007,06065,06
515900004004004,51590,51
490351133061001,49035,49
211110125023001,21111,21
060371349011000,06037,06
400413761003027,40041,40
261251971001004,26125,26
301110004023057,30111,30
301110011003000,30111,30
060372361002001,06037,06
221279602003060,22127,22
060376026006006,06037,06
360379503003009,36037,36
370059502002037,37005,37
221279602003060,22127,22
271630704063006,27163,27
051074803003022,05107,05
421257552002033,42125,42
483090043002019,48309,48
080010090012011,08001,08
340110305022022,34011,34
040131119001020,04013,04
130459103001118,13045,13
040131165003018,04013,04
060590866014002,06059,06
300039407002033,30003,30
490351139062000,49035,49
400696602005051,40069,40
130970803041003,13097,13
290770047001060,29077,29
120110415001006,12011,12
490351035002012,49035,49
260770067021033,26077,26
060610215022012,06061,06
120950180001033,12095,12
171790217012002,17179,17
471570206103006,47157,47
261390220013008,26139,26
211110112005001,21111,21
480291101003056,48029,48
080410013023000,08041,08
211110004003009,21111,21
080310044041007,08031,08
484391115371000,48439,48
060070032001000,06007,06
131210116221000,13121,13
080010085064003,08001,08
060670096191001,06067,06
121170220011007,12117,12
220170253001015,22017,22
060710078002026,06071,06
371139707001004,37113,37
191870103002012,19187,19
390490077221000,39049,39
481677205033030,48167,48
370010218031023,37001,37
481130123022016,48113,48
132150003001039,13215,13
061070002011013,06107,06
482499501002062,48249,48
181670112002056,18167,18
391130402011000,39113,39
291094706023046,29109,29
390599771002153,39059,39
400819615002084,40081,40
131210106032008,13121,13
560250006002000,56025,56
401430090063010,40143,40
131150021002011,13115,13
550870106012019,55087,55
040270001001032,04027,04
051310103012006,05131,05
420710118033011,42071,42
511910107003123,51191,51
081230014132000,08123,08
280490037001005,28049,28
470631002003033,47063,47
421298010011014,42129,42
220150110011026,22015,22
181630023001000,18163,18
400790407001054,40079,40
160119505004042,16011,16
390490083302016,39049,39
517402128012022,51740,51
221059535001027,22105,22
240338012071003,24033,24
261251846002002,26125,26
230010465004033,23001,23
170010009002015,17001,17
480291303004000,48029,48
517600301002008,51760,51
121170208121002,12117,12
390130101004003,39013,39
400272024021126,40027,40
410510099052004,41051,41
390490050001014,39049,39
081010030011000,08101,08
210959707001016,21095,21
060710104122005,06071,06
484090113003014,48409,48
170978615081008,17097,17
484790018171002,48479,48
120830002004033,12083,12
390351071011005,39035,39
483419502001101,48341,48
080870006001044,08087,08
481990308004039,48199,48
060730101122009,06073,06
080770007001014,08077,08
040131042054006,04013,04
060990003012002,06099,06
490351110022005,49035,49
060371044011012,06037,06
120860113004001,12086,12
060590115022003,06059,06
370570606011044,37057,37
121050141253011,12105,12
150030088001002,15003,15
400510010001110,40051,40
060650405022005,06065,06
290770019002018,29077,29
480396604002014,48039,48
371290116073043,37129,37
132859608001020,13285,13
390410102003041,39041,39
350010012004010,35001,35
180890113001016,18089,18
530050119002023,53005,53
280890302012028,28089,28
340410311011019,34041,34
340155011021076,34015,34
480270211005031,48027,48
080590098284000,08059,08
240317023021001,24031,24
060375016005003,06037,06
171830008001005,17183,17
040131105011007,04013,04
110010072002027,11001,11
340410311021025,34041,34
391319527001048,39131,39
120690302041021,12069,12
131390011021021,13139,13
320030061032009,32003,32
290950157002038,29095,29
290470206021012,29047,29
530330219034000,53033,53
171359573003178,17135,17
360710146004008,36071,36
350010017004007,35001,35
340210008001011,34021,34
490351117024005,49035,49
131171303053002,13117,13
130890232105000,13089,13
420035100002007,42003,42
350379586012041,35037,35
130390104013064,13039,13
410170011003056,41017,41
390170109102005,39017,39
340010011001001,34001,34
516600002051002,51660,51
360010005011002,36001,36
270530001023015,27053,27
220730109004012,22073,22
410110007005012,41011,41
160010103322016,16001,16
150030101001010,15003,15
481130130101011,48113,48
280439502002105,28043,28
080050073023007,08005,08
080050818001013,08005,08
051159514002073,05115,05
121010331011020,12101,12
060374032001013,06037,06
040131071022005,04013,04
470999604012020,47099,47
261251435005010,26125,26
160010022242000,16001,16
290950134101009,29095,29
190779501003019,19077,19
170898521023003,17089,17
370510020022000,37051,37
170312518003005,17031,17
081010021002003,08101,08
061030008001006,06103,06
380719576003020,38071,38
211110056001006,21111,21
040133197041102,04013,04
120690302063034,12069,12
060090003004012,06009,06
200910519061002,20091,20
410710310001016,41071,41
120310102021010,12031,12
040190040442014,04019,04
482239503001029,48223,48
120860005051006,12086,12
560250009011044,56025,56
483396942011018,48339,48
060470022012018,06047,06
320030005212006,32003,32
481639503001264,48163,48
270190905011001,27019,27
170314306001010,17031,17
450410002012100,45041,45
480396613003042,48039,48
350010012004001,35001,35
191530107032031,19153,19
040190021001031,04019,04
370270311003029,37027,37
350010047422004,35001,35
370899306001068,37089,37
171430005002005,17143,17
060375024023000,06037,06
060190020005010,06019,06
480291719181031,48029,48
150010211061058,15001,15
121199112001022,12119,12
060650309001036,06065,06
040199410002000,04019,04
040134222051000,04013,04
390950072022004,39095,39
060371951002000,06037,06
060590874012013,06059,06
401430078013033,40143,40
080410046022112,08041,08
060650422131014,06065,06
060710074092016,06071,06
500070036002009,50007,50
515200203002002,51520,51
240317014181011,24031,24
470650110011062,47065,47
120070001005003,12007,12
410079509004000,41007,41
530630046011000,53063,53
471570223212002,47157,47
470139508001042,47013,47
470370144002010,47037,47
530330292031026,53033,53
170978609042121,17097,17
060376205211008,06037,06
051430101013004,05143,05
150039400023010,15003,15
060371272102004,06037,06
390950010003001,39095,39
420770061013035,42077,42
220790115002038,22079,22
371259512002019,37125,37
040134225081001,04013,04
240338014051032,24033,24
040190041151015,04019,04
481179505002039,48117,48
510330306002060,51033,51
120950175012110,12095,12
050690005023058,05069,05
530630103043030,53063,53
121270901022037,12127,12
290470223022000,29047,29
120990069072013,12099,12
271230335002002,27123,27
350130001021010,35013,35
050330202032033,05033,05
320030002011007,32003,32
131210088001031,13121,13
421010244002001,42101,42
181050012002005,18105,18
040139413002056,04013,04
220170212004003,22017,22
471599751001013,47159,47
060730036021006,06073,06
310550012003015,31055,31
421010037013000,42101,42
370630020173046,37063,37
240338034021013,24033,24
390490069212014,39049,39
551079601004046,55107,55
060375305001000,06037,06
518200031001067,51820,51
401091070011000,40109,40
550790157003001,55079,55
191751902003035,19175,19
120030402013171,12003,12
021700008003042,02170,02
060990029013018,06099,06
060377025015001,06037,06
040131166021003,04013,04
060290028152006,06029,06
131210058001045,13121,13
421010326003004,42101,42
330170845002002,33017,33
350619703022017,35061,35
390490040001005,39049,39
450830237001071,45083,45
390610037001020,39061,39
511210212002143,51121,51
421330212102005,42133,42
080039602002037,08003,08
450219704022042,45021,45
040131126021013,04013,04
040136185002003,04013,04
060890103001055,06089,06
370650211001026,37065,37
060710085005018,06071,06
390479258001057,39047,39
482012124002028,48201,48
120174503041046,12017,12
060374805004014,06037,06
120174512001008,12017,12
470239703001045,47023,47
080350141351130,08035,08
484391115263009,48439,48
530630140012048,53063,53
132171003003050,13217,13
080010094112007,08001,08
120110914002014,12011,12
010730113023023,01073,01
371970503002033,37197,37
060670020003044,06067,06
010970060003288,01097,01
481576715014003,48157,48
360290069014004,36029,36
180890102052223,18089,18
261635467004003,26163,26
131171305041033,13117,13
040134226261001,04013,04
191530102053058,19153,19
051190036072012,05119,05
420710147003003,42071,42
550710006003020,55071,55
220170223002002,22017,22
240338017011001,24033,24
360810513001003,36081,36
210472011003107,21047,21
518100438003025,51810,51
530610528042001,53061,53
150030019011018,15003,15
120860091002191,12086,12
320030051052033,32003,32
245101801001014,24510,24
212359207003041,21235,21
060375308014000,06037,06
040130719111003,04013,04
120950145041052,12095,12
360271700002040,36027,36
340130047001005,34013,34
400470001005134,40047,40
350130009002028,35013,35
221059542001062,22105,22
121079507004077,12107,12
150030058002012,15003,15
450190021014048,45019,45
401110002003013,40111,40
330150590001047,33015,33
470090115011147,47009,47
270370611052004,27037,27
120950185003031,12095,12
130670313121016,13067,13
060710099131046,06071,06
471570206211000,47157,47
470370128014010,47037,47
410359702003261,41035,41
060610215012011,06061,06
120070004002025,12007,12
350090005001001,35009,35
400739584001303,40073,40
470010202022046,47001,47
410510006022019,41051,41
481410103073003,48141,48
360550056002000,36055,36
181530503001034,18153,18
320030058311014,32003,32
550790003021025,55079,55
051310001006005,05131,05
150010211062051,15001,15
040135230031010,04013,04
490490009041007,49049,49
061070032004022,06107,06
390479259001034,39047,39
131390012021000,13139,13
530150003001044,53015,53
471570217101000,47157,47
480291704013034,48029,48
080590104024030,08059,08
490351019002002,49035,49
551270003025066,55127,55
340110410004037,34011,34
132971104003030,13297,13
120860096002005,12086,12
482770005003032,48277,48
530530714033001,53053,53
450310104001091,45031,45
490351146002008,49035,49
470299201003025,47029,47
401430018001043,40143,40
191630128011015,19163,19
530610519221001,53061,53
060133100003010,06013,06
291892107023007,29189,29
320030029811014,32003,32
482012515026002,48201,48
060371907001012,06037,06
240054921022018,24005,24
132070501012044,13207,13
121270832071007,12127,12
120310115001030,12031,12
482015538024019,48201,48
320030041002003,32003,32
160199707002198,16019,16
540390002001019,54039,54
060133452033016,06013,06
260992509001009,26099,26
350010009041000,35001,35
080010097511018,08001,08
240037508013017,24003,24
470299205011001,47029,47
120150210032070,12015,12
450830238012000,45083,45
270531008004007,27053,27
490351003071014,49035,49
271390805002021,27139,27
280279504002017,28027,28
401450301021006,40145,40
170318236031066,17031,17
340297120001018,34029,34
401310504091132,40131,40
470650024002034,47065,47
060190044051008,06019,06
040130928022005,04013,04
201519687003006,20151,20
511970501005059,51197,51
250277363002005,25027,25
080050068154003,08005,08
060014365001005,06001,06
132450102031013,13245,13
060070023005063,06007,06
300630011003023,30063,30
121113808001163,12111,12
180973801003050,18097,18
160010103223029,16001,16
050279505002083,05027,05
271630706023033,27163,27
260350007001026,26035,26
060375341022002,06037,06
010730144081002,01073,01
211779603001041,21177,21
261635254001008,26163,26
080050067092004,08005,08
490111253042015,49011,49
201770008003025,20177,20
530110407034000,53011,53
270074502001043,27007,27
230190072001015,23019,23
120110204113000,12011,12
490572003001085,49057,49
060552005032002,06055,06
421010379006012,42101,42
060133200012011,06013,06
517600411002009,51760,51
131510703102034,13151,13
060890115002047,06089,06
320239604023052,32023,32
121113805005001,12111,12
390490028003003,39049,39
320079515002020,32007,32
130510105014018,13051,13
060376509014077,06037,06
051430101022008,05143,05
401039571001251,40103,40
360130358002015,36013,36
060816109002000,06081,06
130210136031017,13021,13
150010211062021,15001,15
081039512001792,08103,08
360290056003002,36029,36
131299705002003,13129,13
295101073005012,29510,29
120310167291019,12031,12
120310104022001,12031,12
350010002054000,35001,35
121199104021033,12119,12
471570205121013,47157,47
060310012002017,06031,06
040134201101044,04013,04
450310112001000,45031,45
516708203002095,51670,51
420250207001042,42025,42
390950028001006,39095,39
060374044021038,06037,06
120050013022029,12005,12
350010006033006,35001,35
060855021022013,06085,06
040130506081000,04013,04
121050104023028,12105,12
050219505001040,05021,05
121030264001016,12103,12
470319710001032,47031,47
482450069001279,48245,48
040131042183005,04013,04
290210030001082,29021,29
482999702002041,48299,48
172010026002022,17201,17
090012105001000,09001,09
530330013003015,53033,53
191870006004006,19187,19
080130133061012,08013,08
370570620013186,37057,37
370190204031009,37019,37
391559327024001,39155,39
471570220242000,47157,47
480291205025001,48029,48
361031701012024,36103,36
061070011001008,06107,06
010510313001015,01051,01
300310011021013,30031,30
220710044021002,22071,22
483810205003016,48381,48
482090101002026,48209,48
482015306002021,48201,48
060190054031001,06019,06
060730146023020,06073,06
410050213001006,41005,41
410510082011028,41051,41
482015339012000,48201,48
530330295032003,53033,53
401430036001019,40143,40
010510302004026,01051,01
201730003005029,20173,20
220190014004007,22019,22
484391216043000,48439,48
410390026003002,41039,41
040130927202003,04013,04
080410030002007,08041,08
180290801011060,18029,18
060378002031023,06037,06
060650449311016,06065,06
061150403011018,06115,06
081010029182035,08101,08
060952531011022,06095,06
481350001001037,48135,48
340155024002056,34015,34
080050802001019,08005,08
131210044001002,13121,13
295101064004003,29510,29
081230019083016,08123,08
401430091012007,40143,40
371190038051017,37119,37
240317025002003,24031,24
291833117122035,29183,29
270530224004000,27053,27
410050238004073,41005,41
470930039022001,47093,47
301110002001012,30111,30
320030007003036,32003,32
131210078082002,13121,13
040050011021071,04005,04
040050011021051,04005,04
181270505032010,18127,18
295101014003020,29510,29
040120206022033,04012,04
470459649002023,47045,47
461219401002081,46121,46
260750006001055,26075,26
482013115004000,48201,48
482013115004000,48201,48
340130062002002,34013,34
201730059001009,20173,20
320239805001391,32023,32
360070126002017,36007,36
061030004001003,06103,06
150030048002006,15003,15
484530024313043,48453,48
040131063004014,04013,04
483290101143113,48329,48
080310010002013,08031,08
040050008003026,04005,04
131350501061055,13135,13
060770031091005,06077,06
120190309033015,12019,12
170978624023000,17097,17
540330302001044,54033,54
510499302003049,51049,51
220170235003025,22017,22
471490405013010,47149,47
281310202022101,28131,28
171978825001005,17197,17
530330013002009,53033,53
060390005032025,06039,06
484159503002026,48415,48
471570211113031,47157,47
391535317012029,39153,39
060290037002727,06029,06
060952501052045,06095,06
518100460102030,51810,51
371270113003018,37127,37
401091078042001,40109,40
551332023011023,55133,55
450450021032042,45045,45
211850307022000,21185,21
060890112093000,06089,06
390399588004058,39039,39
481576730031022,48157,48
481576730031022,48157,48
060470015011027,06047,06
020900004001013,02090,02
371830534202021,37183,37
060372077101017,06037,06
420010303002047,42001,42
170898547001003,17089,17
170313301004051,17031,17
280490103041031,28049,28
060552011021008,06055,06
220710071011021,22071,22
150030039001001,15003,15
281210201021064,28121,28
530110412014005,53011,53
240054026021012,24005,24
090158004001013,09015,09
150030089091006,15003,15
051190021031022,05119,05
250250801001025,25025,25
540879629005021,54087,54
120860096002006,12086,12
480139603002006,48013,48
481130137172007,48113,48
060710100121001,06071,06
471251012021000,47125,47
471630424001031,47163,47
260490028002107,26049,26
080310018001011,08031,08
131911101001321,13191,13
270414501001003,27041,27
450150204051144,45015,45
390998107006003,39099,39
480270229003000,48027,48
530110424001018,53011,53
080350141163027,08035,08
150030059001006,15003,15
481610003001023,48161,48
370710302042037,37071,37
550350001004073,55035,55
210439606001060,21043,21
191530044001009,19153,19
480291818092000,48029,48
480291304012016,48029,48
080010079002008,08001,08
060290023014003,06029,06
401010002002020,40101,40
120310158023001,12031,12
540610101021006,54061,54
050310004013005,05031,05
020200016013005,02020,02
470210704012003,47021,47
040131113002002,04013,04
260250008001051,26025,26
484759502001009,48475,48
060890113001002,06089,06
370919502001029,37091,37
060710058002003,06071,06
080590118042010,08059,08
240135078012038,24013,24
130570902001029,13057,13
120860004141035,12086,12
260770002011010,26077,26
310790001002072,31079,31
421298039012006,42129,42
040131144021008,04013,04
401350303022010,40135,40
120310006002029,12031,12
280959505011078,28095,28
410459704003016,41045,41
320030067001017,32003,32
060379107112004,06037,06
391390021012011,39139,39
220679503002149,22067,22
530379757002042,53037,53
120570108172000,12057,12
420270127002010,42027,42
320030004031015,32003,32
480291813021000,48029,48
060990014004003,06099,06
370499601022004,37049,37
450299705002029,45029,45
245102717005016,24510,24
120459602003029,12045,12
371190061082002,37119,37
450510101002009,45051,45
295101156003004,29510,29
480539603004023,48053,48
330110025002023,33011,33
400510010003070,40051,40
220510252012005,22051,22
220510252012005,22051,22
060376010012033,06037,06
480291101003073,48029,48
371899207011022,37189,37
370630018062001,37063,37
410390019023001,41039,41
040190044291034,04019,04
131210074001002,13121,13
020900008002000,02090,02
470139507001034,47013,47
020200010001007,02020,02
060890108052004,06089,06
180719681002031,18071,18
060730100093002,06073,06
120990057024007,12099,12
260770028023012,26077,26
060590868031010,06059,06
180430708012018,18043,18
470590903002011,47059,47
050930103002035,05093,05
470650113241001,47065,47
490351117022010,49035,49
081010026001002,08101,08
180973603022004,18097,18
220170223003021,22017,22
060650452071000,06065,06
121030250043047,12103,12
120050006001050,12005,12
295101164001006,29510,29
482599703012056,48259,48
121270905001003,12127,12
040131167092017,04013,04
040137233042014,04013,04
060133720003011,06013,06
481119503003025,48111,48
360470495003002,36047,36
311619517003019,31161,31
060372077101017,06037,06
410510070004011,41051,41
061030005004001,06103,06
450450031012061,45045,45
530270004002007,53027,53
261635680001007,26163,26
540610115004047,54061,54
270030507043012,27003,27
060014419251021,06001,06
360610279004000,36061,36
371830541063014,37183,37
130591404001001,13059,13
080410080003028,08041,08
051190024083008,05119,05
210119702004030,21011,21
080410054004006,08041,08
080010093251020,08001,08
320310029013015,32031,32
484530017611020,48453,48
410510090001008,41051,41
040131127001008,04013,04
280450303008149,28045,28
540479545031038,54047,54
401091082172012,40109,40
370570604002019,37057,37
120860088052019,12086,12
511690305003076,51169,51
481130165221043,48113,48
530630117021016,53063,53
060770034033003,06077,06
350079507005232,35007,35
040134214003002,04013,04
550790167001008,55079,55
280730206004056,28073,28
060830030051010,06083,06
060371920022006,06037,06
530330081002041,53033,53
040131143022019,04013,04
401430049001097,40143,40
170318387004002,17031,17
310430101002010,31043,31
060376029003016,06037,06
482012543003045,48201,48
240150313021019,24015,24
320030020002002,32003,32
211110111066000,21111,21
480370115023011,48037,48
120110706022002,12011,12
060374609002003,06037,06
060590884021009,06059,06
040131132031001,04013,04
060190078011050,06019,06
120860099041004,12086,12
400710013021006,40071,40
371510316012042,37151,37
530530703161008,53053,53
230010209001003,23001,23
550039503001048,55003,55
450830227004028,45083,45
360710108011006,36071,36
281099505022029,28109,28
201730057005012,20173,20
120090650011055,12009,12
482013317001024,48201,48
120110411001010,12011,12
201730031001009,20173,20
171978812001002,17197,17
170314605006006,17031,17
371290120062053,37129,37
010890025011023,01089,01
483750154001161,48375,48
240253021002026,24025,24
230050040021001,23005,23
530330307001026,53033,53
401470006001000,40147,40
060890120004032,06089,06
220170253001000,22017,22
060133342003011,06013,06
471570216122007,47157,47
060730100131010,06073,06
261635249001004,26163,26
240037013001009,24003,24
120090663022025,12009,12
350430105032003,35043,35
371510313031020,37151,37
060770049012014,06077,06
060371883002008,06037,06
060375402033002,06037,06
060374823013006,06037,06
295101211001010,29510,29
211939710004017,21193,21
471630428011044,47163,47
121030262002015,12103,12
060190002001029,06019,06
484391063002038,48439,48
410510050001084,41051,41
060650427392039,06065,06
400310004012012,40031,40
400790404012053,40079,40
120950135111000,12095,12
482239507003017,48223,48
471570100003005,47157,47
481130099001012,48113,48
240317012191034,24031,24
051190036054007,05119,05
330019658003071,33001,33
551010008001019,55101,55
010730100011028,01073,01
530779400061038,53077,53
181410017001038,18141,18
020900001001047,02090,02
480610135001013,48061,48
350130012011106,35013,35
481130031012030,48113,48
530419704004026,53041,53
360670059002002,36067,36
482150204042001,48215,48
391290212001075,39129,39
390230026052025,39023,39
250250922002001,25025,25
120150302001036,12015,12
481659503001060,48165,48
480291101001143,48029,48
551390026011038,55139,55
511650108002042,51165,51
391570213001103,39157,39
120050010001028,12005,12
212379301001026,21237,21
311530105013025,31153,31
060375303021008,06037,06
401430076151018,40143,40
060710104101112,06071,06
081010009022001,08101,08
471490403041025,47149,47
281210208022040,28121,28
481677217002009,48167,48
481210217181013,48121,48
080310043023013,08031,08
281159504003051,28115,28
130591504001031,13059,13
121113821061045,12111,12
270370607253018,27037,27
390930713002000,39093,39
181759676002042,18175,18
530350905012016,53035,53
191530111142002,19153,19
481410032001035,48141,48
060710017031013,06071,06
080590098072029,08059,08
131210114231000,13121,13
490351143001038,49035,49
292294904006034,29229,29
060590116022037,06059,06
061110011012000,06111,06
120570141221042,12057,12
240054501002001,24005,24
120310022003010,12031,12
120330005001055,12033,12
511650109001059,51165,51
390351371021001,39035,39
060290008003005,06029,06
371470006012044,37147,37
060710091164015,06071,06
202090420021007,20209,20
120310172001066,12031,12
551410101005026,55141,55
530530602001088,53053,53
530330220052007,53033,53
121199115001130,12119,12
340130187001004,34013,34
120110901021098,12011,12
420035232004004,42003,42
481130093043001,48113,48
245101206003015,24510,24
490351140001040,49035,49
060710001071000,06071,06
132171006002063,13217,13
480396632001028,48039,48
480396632001028,48039,48
060990017001034,06099,06
401214861004030,40121,40
010730027001071,01073,01
081010011002026,08101,08
220510227002004,22051,22
484391052012000,48439,48
481677206001004,48167,48
350010040012037,35001,35
530530624005002,53053,53
010299598002025,01029,01
340258070042003,34025,34
420034292023007,42003,42
080410053003023,08041,08
090035029003000,09003,09
420130114002005,42013,42
450130021041090,45013,45
120990058131000,12099,12
191550317002012,19155,19
484530012002060,48453,48
060372352021009,06037,06
484391131102007,48439,48
540390009001127,54039,54
120570116072008,12057,12
270530022001005,27053,27
180973308033006,18097,18
080410052013005,08041,08
250251701006008,25025,25
325100010013002,32510,32
391130015012021,39113,39
010439654012007,01043,01
471570114002023,47157,47
060290060073434,06029,06
050070214081001,05007,05
340130126002004,34013,34
080459520026071,08045,08
420034268002016,42003,42
481830008001001,48183,48
280590417002010,28059,28
481130181381007,48113,48
202090424003000,20209,20
060650509001018,06065,06
470010212012014,47001,47
202090447031036,20209,20
080310007024007,08031,08
180890122001002,18089,18
180939506002034,18093,18
481130027014010,48113,48
060372016011001,06037,06
060371190013001,06037,06
484391065151000,48439,48
211130605023011,21113,21
350010007083002,35001,35
391130039001001,39113,39
132679503003015,13267,13
490351133102000,49035,49
410390014002053,41039,41
060730027023001,06073,06
470930048002000,47093,47
220330004002004,22033,22
245100301002011,24510,24
201690005003002,20169,20
040131125092054,04013,04
291892166002007,29189,29
481350005003025,48135,48
080310011023035,08031,08
401430094021062,40143,40
160270218003035,16027,16
300630002013021,30063,30
482659606002005,48265,48
471630432012010,47163,47
550870124002023,55087,55
391610202003028,39161,39
160550007003025,16055,16
295101111002019,29510,29
090035110001005,09003,09
060374009002011,06037,06
483479511003093,48347,48
530539400071023,53053,53
401091085271001,40109,40
530270010002024,53027,53
040131042023021,04013,04
490070001002106,49007,49
190570004003006,19057,19
060379201071048,06037,06
484391115243010,48439,48
220330045102004,22033,22
481899505002008,48189,48
470650113113008,47065,47
271230323002009,27123,27
110010074031005,11001,11
470190701002038,47019,47
481210202041043,48121,48
510872001213000,51087,51
360610169005000,36061,36
360850029003010,36085,36
410530051002024,41053,41
120730027022030,12073,12
471570078221037,47157,47
420035606001015,42003,42
060375748003006,06037,06
131390008003019,13139,13
080590117014001,08059,08
401230889001039,40123,40
560139403002011,56013,56
484530018341016,48453,48
131150017021044,13115,13
371330002023006,37133,37
450310103001015,45031,45
221030412044030,22103,22
240338059082004,24033,24
450630213081002,45063,45
240054084001017,24005,24
080410037013134,08041,08
360050458004000,36005,36
290910903001013,29091,29
481830015004050,48183,48
060710104113060,06071,06
131390010033021,13139,13
540679503001030,54067,54
212199502001062,21219,21
170318230011031,17031,17
401091063021005,40109,40
120310103012016,12031,12
481210216221062,48121,48
060375023014003,06037,06
060670094062004,06067,06
481990304002001,48199,48
400219780003032,40021,40
482450005002020,48245,48
311090037082020,31109,31
490111258051017,49011,49
060379008042015,06037,06
350450002051001,35045,35
401214868001071,40121,40
060374327002019,06037,06
121150027213061,12115,12
040130719151003,04013,04
483550019041007,48355,48
220379514003011,22037,22
370810163051003,37081,37
130591306003008,13059,13
370810164102001,37081,37
060830030071027,06083,06
360470069002001,36047,36
160479602003239,16047,16
130890219071055,13089,13
517700003003048,51770,51
060371288021001,06037,06
360050431007001,36005,36
410390015002000,41039,41
050119501002058,05011,05
280639501006016,28063,28
160199706031081,16019,16
340258116002004,34025,34
480019511001120,48001,48
295101266002104,29510,29
160010004002000,16001,16
391130705002000,39113,39
410670325012027,41067,41
320030005211001,32003,32
481410023006017,48141,48
360610221022006,36061,36
180699616003006,18069,18
060375702022018,06037,06
371470003021002,37147,37
220150106022024,22015,22
470631011001007,47063,47
011270211003018,01127,01
360470908003003,36047,36
130591507001002,13059,13
260290002001038,26029,26
550250004071004,55025,55
401430015001027,40143,40
060670077011004,06067,06
010890106121070,01089,01
061070039014020,06107,06
181630002021001,18163,18
245102712001001,24510,24
060379005081027,06037,06
120632101001079,12063,12
060855037121000,06085,06
080010093061004,08001,08
120950167231024,12095,12
481350015003035,48135,48
350350005001118,35035,35
120610507033014,12061,12
530530717071023,53053,53
040131161001012,04013,04
040130923084005,04013,04
550710053002027,55071,55
390351516002001,39035,39
291594802001129,29159,29
550819509004018,55081,55
483396942013041,48339,48
