date_my;state;coef
2018-10;NY;0.04
2018-10;OH;0.046
2018-10;OK;0.034
2018-10;OR;0.038
2018-10;PA;0.041
2018-10;RI;0.038
2018-10;SC;0.033
2018-10;SD;0.03
2018-10;TN;0.037
2018-10;TX;0.037
2018-10;UT;0.032
2018-10;VA;0.029
2018-10;VT;0.028
2018-10;WA;0.043
2018-10;WI;0.03
2018-10;WV;0.052
2018-10;WY;0.041
2018-11;AK;0.063
2018-11;AL;0.04
2018-11;AR;0.036
2018-11;AZ;0.047
2018-11;CA;0.041
2018-11;CO;0.033
2018-11;CT;0.041
2018-11;DE;0.038
2018-11;FL;0.033
2018-11;GA;0.035
2018-11;HI;0.024
2018-11;IA;0.024
2018-11;ID;0.026
2018-11;IL;0.042
2018-11;IN;0.036
2018-11;KS;0.032
2018-11;KY;0.045
2018-11;LA;0.05
2018-11;MA;0.034
2018-11;MD;0.04
2018-11;ME;0.034
2018-11;MI;0.039
2018-11;MN;0.028
2018-11;MO;0.03
2018-11;MS;0.047
2018-11;MT;0.037
2018-11;NC;0.036
2018-11;ND;0.028
2018-11;NE;0.028
2018-11;NH;0.025
2018-11;NJ;0.04
2018-11;NM;0.046
2018-11;NV;0.044
2018-11;NY;0.039
2018-11;OH;0.046
2018-11;OK;0.033
2018-11;OR;0.039
2018-11;PA;0.042
2018-11;RI;0.038
2018-11;SC;0.033
2018-11;SD;0.03
2018-11;TN;0.036
2018-11;TX;0.037
2018-11;UT;0.032
2018-11;VA;0.028
2018-11;VT;0.027
2018-11;WA;0.043
2018-11;WI;0.03
2018-11;WV;0.052
2018-11;WY;0.041
2018-12;AK;0.063
2018-12;AL;0.04
2018-12;AR;0.036
2018-12;AZ;0.047
2018-12;CA;0.041
2018-12;CO;0.033
2018-12;CT;0.041
2018-12;DE;0.038
2018-12;FL;0.033
2018-12;GA;0.035
2018-12;HI;0.024
2018-12;IA;0.024
2018-12;ID;0.026
2018-12;IL;0.042
2018-12;IN;0.036
2018-12;KS;0.032
2018-12;KY;0.045
2018-12;LA;0.05
2018-12;MA;0.034
2018-12;MD;0.04
2018-12;ME;0.034
2018-12;MI;0.039
2018-12;MN;0.028
2018-12;MO;0.03
2018-12;MS;0.047
2018-12;MT;0.037
2018-12;NC;0.036
2018-12;ND;0.028
2018-12;NE;0.028
2018-12;NH;0.025
2018-12;NJ;0.04
2018-12;NM;0.046
2018-12;NV;0.044
2018-12;NY;0.039
2018-12;OH;0.046
2018-12;OK;0.033
2018-12;OR;0.039
2018-12;PA;0.042
2018-12;RI;0.038
2018-12;SC;0.033
2018-12;SD;0.03
2018-12;TN;0.036
2018-12;TX;0.037
2018-12;UT;0.032
2018-12;VA;0.028
2018-12;VT;0.027
2018-12;WA;0.043
2018-12;WI;0.03
2018-12;WV;0.052
2018-12;WY;0.041
2019-01;AK;0.065
2019-01;AL;0.038
2019-01;AR;0.037
2019-01;AZ;0.051
2019-01;CA;0.042
2019-01;CO;0.037
2019-01;CT;0.038
2019-01;DE;0.035
2019-01;FL;0.034
2019-01;GA;0.038
2019-01;HI;0.027
2019-01;IA;0.024
2019-01;ID;0.028
2019-01;IL;0.043
2019-01;IN;0.035
2019-01;KS;0.034
2019-01;KY;0.042
2019-01;LA;0.049
2019-01;MA;0.031
2019-01;MD;0.037
2019-01;ME;0.035
2019-01;MI;0.04
2019-01;MN;0.03
2019-01;MO;0.032
2019-01;MS;0.047
2019-01;MT;0.038
2019-01;NC;0.038
2019-01;ND;0.025
2019-01;NE;0.028
2019-01;NH;0.024
2019-01;NJ;0.04
2019-01;NM;0.051
2019-01;NV;0.044
2019-01;NY;0.039
2019-01;OH;0.047
2019-01;OK;0.032
2019-01;OR;0.043
2019-01;PA;0.041
2019-01;RI;0.04
2019-01;SC;0.032
2019-01;SD;0.029
2019-01;TN;0.033
2019-01;TX;0.038
2019-01;UT;0.031
2019-01;VA;0.028
2019-01;VT;0.025
2019-01;WA;0.045
2019-01;WI;0.03
2019-01;WV;0.052
2019-01;WY;0.04
2019-02;AK;0.065
2019-02;AL;0.037
2019-02;AR;0.038
2019-02;AZ;0.051
2019-02;CA;0.042
2019-02;CO;0.037
2019-02;CT;0.038
2019-02;DE;0.034
2019-02;FL;0.035
2019-02;GA;0.039
2019-02;HI;0.027
2019-02;IA;0.024
2019-02;ID;0.029
2019-02;IL;0.043
2019-02;IN;0.035
2019-02;KS;0.034
2019-02;KY;0.041
2019-02;LA;0.049
2019-02;MA;0.03
2019-02;MD;0.037
2019-02;ME;0.035
2019-02;MI;0.04
2019-02;MN;0.031
2019-02;MO;0.032
2019-02;MS;0.048
2019-02;MT;0.038
2019-02;NC;0.039
2019-02;ND;0.024
2019-02;NE;0.028
2019-02;NH;0.024
2019-02;NJ;0.04
2019-02;NM;0.051
2019-02;NV;0.043
2019-02;NY;0.039
2019-02;OH;0.046
2019-02;OK;0.033
2019-02;OR;0.044
2019-02;PA;0.04
2019-02;RI;0.039
2019-02;SC;0.032
2019-02;SD;0.029
2019-02;TN;0.032
2019-02;TX;0.038
2019-02;UT;0.03
2019-02;VA;0.029
2019-02;VT;0.024
2019-02;WA;0.045
2019-02;WI;0.029
2019-02;WV;0.052
2019-02;WY;0.039
2019-03;AK;0.065
2019-03;AL;0.037
2019-03;AR;0.037
2019-03;AZ;0.05
2019-03;CA;0.043
2019-03;CO;0.035
2019-03;CT;0.039
2019-03;DE;0.033
2019-03;FL;0.035
2019-03;GA;0.039
2019-03;HI;0.028
2019-03;IA;0.024
2019-03;ID;0.029
2019-03;IL;0.044
2019-03;IN;0.036
2019-03;KS;0.035
2019-03;KY;0.04
2019-03;LA;0.047
2019-03;MA;0.03
2019-03;MD;0.038
2019-03;ME;0.034
2019-03;MI;0.04
2019-03;MN;0.032
2019-03;MO;0.033
2019-03;MS;0.049
2019-03;MT;0.037
2019-03;NC;0.04
2019-03;ND;0.023
2019-03;NE;0.028
2019-03;NH;0.024
2019-03;NJ;0.041
2019-03;NM;0.051
2019-03;NV;0.042
2019-03;NY;0.039
2019-03;OH;0.044
2019-03;OK;0.033
2019-03;OR;0.044
2019-03;PA;0.039
2019-03;RI;0.038
2019-03;SC;0.032
2019-03;SD;0.028
2019-03;TN;0.032
2019-03;TX;0.038
2019-03;UT;0.03
2019-03;VA;0.029
2019-03;VT;0.023
2019-03;WA;0.046
2019-03;WI;0.029
2019-03;WV;0.051
2019-03;WY;0.037
2019-04;AK;0.065
2019-04;AL;0.038
2019-04;AR;0.036
2019-04;AZ;0.049
2019-04;CA;0.043
2019-04;CO;0.033
2019-04;CT;0.038
2019-04;DE;0.032
2019-04;FL;0.035
2019-04;GA;0.038
2019-04;HI;0.028
2019-04;IA;0.024
2019-04;ID;0.028
2019-04;IL;0.044
2019-04;IN;0.036
2019-04;KS;0.035
2019-04;KY;0.04
2019-04;LA;0.045
2019-04;MA;0.029
2019-04;MD;0.038
2019-04;ME;0.033
2019-04;MI;0.041
2019-04;MN;0.033
2019-04;MO;0.033
2019-04;MS;0.049
2019-04;MT;0.037
2019-04;NC;0.04
2019-04;ND;0.023
2019-04;NE;0.029
2019-04;NH;0.024
2019-04;NJ;0.039
2019-04;NM;0.05
2019-04;NV;0.04
2019-04;NY;0.039
2019-04;OH;0.042
2019-04;OK;0.033
2019-04;OR;0.043
2019-04;PA;0.038
2019-04;RI;0.037
2019-04;SC;0.034
2019-04;SD;0.028
2019-04;TN;0.032
2019-04;TX;0.037
2019-04;UT;0.029
2019-04;VA;0.029
2019-04;VT;0.022
2019-04;WA;0.047
2019-04;WI;0.028
2019-04;WV;0.049
2019-04;WY;0.036
2019-05;AK;0.064
2019-05;AL;0.037
2019-05;AR;0.036
2019-05;AZ;0.049
2019-05;CA;0.042
2019-05;CO;0.032
2019-05;CT;0.038
2019-05;DE;0.032
2019-05;FL;0.034
2019-05;GA;0.038
2019-05;HI;0.028
2019-05;IA;0.024
2019-05;ID;0.028
2019-05;IL;0.044
2019-05;IN;0.036
2019-05;KS;0.035
2019-05;KY;0.04
2019-05;LA;0.044
2019-05;MA;0.03
2019-05;MD;0.038
2019-05;ME;0.033
2019-05;MI;0.042
2019-05;MN;0.033
2019-05;MO;0.033
2019-05;MS;0.05
2019-05;MT;0.036
2019-05;NC;0.041
2019-05;ND;0.023
2019-05;NE;0.03
2019-05;NH;0.024
2019-05;NJ;0.038
2019-05;NM;0.05
2019-05;NV;0.04
2019-05;NY;0.04
2019-05;OH;0.041
2019-05;OK;0.032
2019-05;OR;0.042
2019-05;PA;0.038
2019-05;RI;0.036
2019-05;SC;0.035
2019-05;SD;0.029
2019-05;TN;0.033
2019-05;TX;0.035
2019-05;UT;0.029
2019-05;VA;0.03
2019-05;VT;0.021
2019-05;WA;0.046
2019-05;WI;0.028
2019-05;WV;0.048
2019-05;WY;0.035
2019-06;AK;0.064
2019-06;AL;0.035
2019-06;AR;0.035
2019-06;AZ;0.049
2019-06;CA;0.042
2019-06;CO;0.03
2019-06;CT;0.037
2019-06;DE;0.032
2019-06;FL;0.034
2019-06;GA;0.037
2019-06;HI;0.028
2019-06;IA;0.024
2019-06;ID;0.028
2019-06;IL;0.043
2019-06;IN;0.035
2019-06;KS;0.034
2019-06;KY;0.041
2019-06;LA;0.043
2019-06;MA;0.03
2019-06;MD;0.038
2019-06;ME;0.032
2019-06;MI;0.042
2019-06;MN;0.033
2019-06;MO;0.033
2019-06;MS;0.05
2019-06;MT;0.035
2019-06;NC;0.042
2019-06;ND;0.023
2019-06;NE;0.03
2019-06;NH;0.025
2019-06;NJ;0.035
2019-06;NM;0.049
2019-06;NV;0.04
2019-06;NY;0.04
2019-06;OH;0.04
2019-06;OK;0.032
2019-06;OR;0.04
2019-06;PA;0.038
2019-06;RI;0.036
2019-06;SC;0.035
2019-06;SD;0.029
2019-06;TN;0.034
2019-06;TX;0.034
2019-06;UT;0.028
2019-06;VA;0.029
2019-06;VT;0.021
2019-06;WA;0.046
2019-06;WI;0.029
2019-06;WV;0.047
2019-06;WY;0.035
2019-07;AK;0.063
2019-07;AL;0.033
2019-07;AR;0.034
2019-07;AZ;0.049
2019-07;CA;0.041
2019-07;CO;0.029
2019-07;CT;0.036
2019-07;DE;0.033
2019-07;FL;0.033
2019-07;GA;0.036
2019-07;HI;0.028
2019-07;IA;0.025
2019-07;ID;0.029
2019-07;IL;0.042
2019-07;IN;0.034
2019-07;KS;0.033
2019-07;KY;0.043
2019-07;LA;0.043
2019-07;MA;0.029
2019-07;MD;0.038
2019-07;ME;0.03
2019-07;MI;0.043
2019-07;MN;0.034
2019-07;MO;0.033
2019-07;MS;0.051
2019-07;MT;0.034
2019-07;NC;0.042
2019-07;ND;0.024
2019-07;NE;0.031
2019-07;NH;0.025
2019-07;NJ;0.033
2019-07;NM;0.049
2019-07;NV;0.041
2019-07;NY;0.04
2019-07;OH;0.04
2019-07;OK;0.032
2019-07;OR;0.04
2019-07;PA;0.039
2019-07;RI;0.035
2019-07;SC;0.034
2019-07;SD;0.029
2019-07;TN;0.035
2019-07;TX;0.034
2019-07;UT;0.028
2019-07;VA;0.029
2019-07;VT;0.021
2019-07;WA;0.046
2019-07;WI;0.03
2019-07;WV;0.047
2019-07;WY;0.036
2019-08;AK;0.062
2019-08;AL;0.031
2019-08;AR;0.034
2019-08;AZ;0.05
2019-08;CA;0.041
2019-08;CO;0.028
2019-08;CT;0.036
2019-08;DE;0.034
2019-08;FL;0.033
2019-08;GA;0.036
2019-08;HI;0.027
2019-08;IA;0.025
2019-08;ID;0.029
2019-08;IL;0.04
2019-08;IN;0.033
2019-08;KS;0.032
2019-08;KY;0.044
2019-08;LA;0.043
2019-08;MA;0.029
2019-08;MD;0.038
2019-08;ME;0.029
2019-08;MI;0.042
2019-08;MN;0.033
2019-08;MO;0.032
2019-08;MS;0.052
2019-08;MT;0.033
2019-08;NC;0.042
2019-08;ND;0.024
2019-08;NE;0.031
2019-08;NH;0.025
2019-08;NJ;0.032
2019-08;NM;0.049
2019-08;NV;0.041
2019-08;NY;0.04
2019-08;OH;0.041
2019-08;OK;0.032
2019-08;OR;0.04
2019-08;PA;0.039
2019-08;RI;0.036
2019-08;SC;0.032
2019-08;SD;0.029
2019-08;TN;0.035
2019-08;TX;0.034
2019-08;UT;0.028
2019-08;VA;0.028
2019-08;VT;0.021
2019-08;WA;0.046
2019-08;WI;0.031
2019-08;WV;0.046
2019-08;WY;0.037
2019-09;AK;0.062
2019-09;AL;0.03
2019-09;AR;0.035
2019-09;AZ;0.049
2019-09;CA;0.04
2019-09;CO;0.027
2019-09;CT;0.036
2019-09;DE;0.035
2019-09;FL;0.032
2019-09;GA;0.035
2019-09;HI;0.027
2019-09;IA;0.025
2019-09;ID;0.029
2019-09;IL;0.039
2019-09;IN;0.032
2019-09;KS;0.032
2019-09;KY;0.044
2019-09;LA;0.043
2019-09;MA;0.029
2019-09;MD;0.037
2019-09;ME;0.029
2019-09;MI;0.042
2019-09;MN;0.032
2019-09;MO;0.031
2019-09;MS;0.054
2019-09;MT;0.033
2019-09;NC;0.041
2019-09;ND;0.025
2019-09;NE;0.031
2019-09;NH;0.025
2019-09;NJ;0.031
2019-09;NM;0.049
2019-09;NV;0.041
2019-09;NY;0.039
2019-09;OH;0.042
2019-09;OK;0.032
2019-09;OR;0.041
2019-09;PA;0.04
2019-09;RI;0.036
2019-09;SC;0.029
2019-09;SD;0.03
2019-09;TN;0.034
2019-09;TX;0.034
2019-09;UT;0.027
2019-09;VA;0.027
2019-09;VT;0.022
2019-09;WA;0.046
2019-09;WI;0.032
2019-09;WV;0.047
2019-09;WY;0.038
2019-10;AK;0.062
2019-10;AL;0.028
2019-10;AR;0.035
2019-10;AZ;0.048
2019-10;CA;0.039
2019-10;CO;0.026
2019-10;CT;0.036
2019-10;DE;0.037
2019-10;FL;0.032
2019-10;GA;0.034
2019-10;HI;0.027
2019-10;IA;0.026
2019-10;ID;0.029
2019-10;IL;0.039
2019-10;IN;0.032
2019-10;KS;0.031
2019-10;KY;0.043
2019-10;LA;0.045
2019-10;MA;0.029
2019-10;MD;0.036
2019-10;ME;0.028
2019-10;MI;0.041
2019-10;MN;0.032
2019-10;MO;0.031
2019-10;MS;0.055
2019-10;MT;0.034
2019-10;NC;0.04
2019-10;ND;0.025
2019-10;NE;0.031
2019-10;NH;0.026
2019-10;NJ;0.032
2019-10;NM;0.048
2019-10;NV;0.041
2019-10;NY;0.04
2019-10;OH;0.042
2019-10;OK;0.033
2019-10;OR;0.04
2019-10;PA;0.042
2019-10;RI;0.036
2019-10;SC;0.026
2019-10;SD;0.03
2019-10;TN;0.034
2019-10;TX;0.034
2019-10;UT;0.025
2019-10;VA;0.026
2019-10;VT;0.022
2019-10;WA;0.045
2019-10;WI;0.033
2019-10;WV;0.048
2019-10;WY;0.038
2019-11;AK;0.061
2019-11;AL;0.027
2019-11;AR;0.036
2019-11;AZ;0.047
2019-11;CA;0.039
2019-11;CO;0.026
2019-11;CT;0.037
2019-11;DE;0.038
2019-11;FL;0.031
2019-11;GA;0.033
2019-11;HI;0.026
2019-11;IA;0.026
2019-11;ID;0.029
2019-11;IL;0.038
2019-11;IN;0.032
2019-11;KS;0.031
2019-11;KY;0.044
2019-11;LA;0.047
2019-11;MA;0.029
2019-11;MD;0.036
2019-11;ME;0.028
2019-11;MI;0.04
2019-11;MN;0.033
2019-11;MO;0.031
2019-11;MS;0.056
2019-11;MT;0.034
2019-11;NC;0.038
2019-11;ND;0.025
2019-11;NE;0.031
2019-11;NH;0.026
2019-11;NJ;0.034
2019-11;NM;0.048
2019-11;NV;0.04
2019-11;NY;0.04
2019-11;OH;0.042
2019-11;OK;0.034
2019-11;OR;0.039
2019-11;PA;0.043
2019-11;RI;0.035
2019-11;SC;0.024
2019-11;SD;0.031
2019-11;TN;0.033
2019-11;TX;0.034
2019-11;UT;0.024
2019-11;VA;0.026
2019-11;VT;0.023
2019-11;WA;0.044
2019-11;WI;0.033
2019-11;WV;0.049
2019-11;WY;0.037
2019-12;AK;0.061
2019-12;AL;0.027
2019-12;AR;0.035
2019-12;AZ;0.045
2019-12;CA;0.039
2019-12;CO;0.025
2019-12;CT;0.038
2019-12;DE;0.04
2019-12;FL;0.029
2019-12;GA;0.031
2019-12;HI;0.027
2019-12;IA;0.028
2019-12;ID;0.029
2019-12;IL;0.037
2019-12;IN;0.032
2019-12;KS;0.031
2019-12;KY;0.043
2019-12;LA;0.052
2019-12;MA;0.028
2019-12;MD;0.034
2019-12;ME;0.03
2019-12;MI;0.039
2019-12;MN;0.033
2019-12;MO;0.034
2019-12;MS;0.056
2019-12;MT;0.035
2019-12;NC;0.036
2019-12;ND;0.024
2019-12;NE;0.03
2019-12;NH;0.026
2019-12;NJ;0.037
2019-12;NM;0.048
2019-12;NV;0.037
2019-12;NY;0.039
2019-12;OH;0.041
2019-12;OK;0.034
2019-12;OR;0.034
2019-12;PA;0.046
2019-12;RI;0.035
2019-12;SC;0.024
2019-12;SD;0.034
2019-12;TN;0.033
2019-12;TX;0.035
2019-12;UT;0.024
2019-12;VA;0.027
2019-12;VT;0.024
2019-12;WA;0.04
2019-12;WI;0.035
2019-12;WV;0.051
2019-12;WY;0.037
2020-01;AK;0.06
2020-01;AL;0.027
2020-01;AR;0.035
2020-01;AZ;0.045
2020-01;CA;0.039
2020-01;CO;0.025
2020-01;CT;0.037
2020-01;DE;0.04
2020-01;FL;0.028
2020-01;GA;0.031
2020-01;HI;0.027
2020-01;IA;0.028
2020-01;ID;0.028
2020-01;IL;0.035
2020-01;IN;0.031
2020-01;KS;0.031
2020-01;KY;0.043
2020-01;LA;0.053
2020-01;MA;0.028
2020-01;MD;0.033
2020-01;ME;0.031
2020-01;MI;0.038
2020-01;MN;0.032
2020-01;MO;0.035
2020-01;MS;0.055
2020-01;MT;0.035
2020-01;NC;0.036
2020-01;ND;0.023
2020-01;NE;0.029
2020-01;NH;0.026
2020-01;NJ;0.038
2020-01;NM;0.048
2020-01;NV;0.036
2020-01;NY;0.038
2020-01;OH;0.041
2020-01;OK;0.033
2020-01;OR;0.033
2020-01;PA;0.047
2020-01;RI;0.034
2020-01;SC;0.024
2020-01;SD;0.034
2020-01;TN;0.033
2020-01;TX;0.035
2020-01;UT;0.025
2020-01;VA;0.027
2020-01;VT;0.024
2020-01;WA;0.039
2020-01;WI;0.035
2020-01;WV;0.05
2020-01;WY;0.037
2020-02;AK;0.058
2020-02;AL;0.027
2020-02;AR;0.035
2020-02;AZ;0.045
2020-02;CA;0.039
2020-02;CO;0.025
2020-02;CT;0.038
2020-02;DE;0.039
2020-02;FL;0.028
2020-02;GA;0.031
2020-02;HI;0.027
2020-02;IA;0.028
2020-02;ID;0.027
2020-02;IL;0.034
2020-02;IN;0.031
2020-02;KS;0.031
2020-02;KY;0.042
2020-02;LA;0.052
2020-02;MA;0.028
2020-02;MD;0.033
2020-02;ME;0.032
2020-02;MI;0.036
2020-02;MN;0.031
2020-02;MO;0.035
2020-02;MS;0.054
2020-02;MT;0.035
2020-02;NC;0.036
2020-02;ND;0.022
2020-02;NE;0.029
2020-02;NH;0.026
2020-02;NJ;0.038
2020-02;NM;0.048
2020-02;NV;0.036
2020-02;NY;0.037
2020-02;OH;0.041
2020-02;OK;0.032
2020-02;OR;0.033
2020-02;PA;0.047
2020-02;RI;0.034
2020-02;SC;0.025
2020-02;SD;0.033
2020-02;TN;0.034
2020-02;TX;0.035
2020-02;UT;0.025
2020-02;VA;0.026
2020-02;VT;0.024
2020-02;WA;0.038
2020-02;WI;0.035
2020-02;WV;0.049
2020-02;WY;0.037
2020-03;AK;0.052
2020-03;AL;0.03
2020-03;AR;0.05
2020-03;AZ;0.061
2020-03;CA;0.055
2020-03;CO;0.052
2020-03;CT;0.034
2020-03;DE;0.05
2020-03;FL;0.044
2020-03;GA;0.046
2020-03;HI;0.024
2020-03;IA;0.033
2020-03;ID;0.025
2020-03;IL;0.042
2020-03;IN;0.03
2020-03;KS;0.028
2020-03;KY;0.052
2020-03;LA;0.067
2020-03;MA;0.028
2020-03;MD;0.033
2020-03;ME;0.03
2020-03;MI;0.043
2020-03;MN;0.029
2020-03;MO;0.039
2020-03;MS;0.051
2020-03;MT;0.036
2020-03;NC;0.043
2020-03;ND;0.02
2020-03;NE;0.04
2020-03;NH;0.024
2020-03;NJ;0.037
2020-03;NM;0.063
2020-03;NV;0.069
2020-03;NY;0.041
2020-03;OH;0.058
2020-03;OK;0.029
2020-03;OR;0.035
2020-03;PA;0.058
2020-03;RI;0.047
2020-03;SC;0.032
2020-03;SD;0.031
2020-03;TN;0.033
2020-03;TX;0.051
2020-03;UT;0.038
2020-03;VA;0.033
2020-03;VT;0.031
2020-03;WA;0.051
2020-03;WI;0.031
2020-03;WV;0.06
2020-03;WY;0.038
2020-04;AK;0.135
2020-04;AL;0.138
2020-04;AR;0.108
2020-04;AZ;0.134
2020-04;CA;0.164
2020-04;CO;0.122
2020-04;CT;0.083
2020-04;DE;0.149
2020-04;FL;0.138
2020-04;GA;0.126
2020-04;HI;0.238
2020-04;IA;0.11
2020-04;ID;0.118
2020-04;IL;0.172
2020-04;IN;0.175
2020-04;KS;0.119
2020-04;KY;0.166
2020-04;LA;0.151
2020-04;MA;0.162
2020-04;MD;0.101
2020-04;ME;0.104
2020-04;MI;0.24
2020-04;MN;0.087
2020-04;MO;0.102
2020-04;MS;0.163
2020-04;MT;0.119
2020-04;NC;0.129
2020-04;ND;0.091
2020-04;NE;0.087
2020-04;NH;0.171
2020-04;NJ;0.163
2020-04;NM;0.119
2020-04;NV;0.301
2020-04;NY;0.153
2020-04;OH;0.176
2020-04;OK;0.147
2020-04;OR;0.149
2020-04;PA;0.161
2020-04;RI;0.181
2020-04;SC;0.128
2020-04;SD;0.109
2020-04;TN;0.155
2020-04;TX;0.135
2020-04;UT;0.104
2020-04;VA;0.112
2020-04;VT;0.165
2020-04;WA;0.163
2020-04;WI;0.136
2020-04;WV;0.159
2020-04;WY;0.096
2020-05;AK;0.127
2020-05;AL;0.096
2020-05;AR;0.096
2020-05;AZ;0.09
2020-05;CA;0.164
2020-05;CO;0.102
2020-05;CT;0.096
2020-05;DE;0.159
2020-05;FL;0.137
2020-05;GA;0.094
2020-05;HI;0.235
2020-05;IA;0.102
2020-05;ID;0.09
2020-05;IL;0.153
2020-05;IN;0.123
2020-05;KS;0.1
2020-05;KY;0.109
2020-05;LA;0.142
2020-05;MA;0.166
2020-05;MD;0.1
2020-05;ME;0.094
2020-05;MI;0.213
2020-05;MN;0.099
2020-05;MO;0.101
2020-05;MS;0.105
2020-05;MT;0.09
2020-05;NC;0.128
2020-05;ND;0.091
2020-05;NE;0.053
2020-05;NH;0.154
2020-05;NJ;0.154
2020-05;NM;0.091
2020-05;NV;0.253
2020-05;NY;0.145
2020-05;OH;0.139
2020-05;OK;0.126
2020-05;OR;0.143
2020-05;PA;0.134
2020-05;RI;0.164
2020-05;SC;0.124
2020-05;SD;0.094
2020-05;TN;0.11
2020-05;TX;0.13
2020-05;UT;0.086
2020-05;VA;0.09
2020-05;VT;0.128
2020-05;WA;0.151
2020-05;WI;0.121
2020-05;WV;0.129
2020-05;WY;0.088
2020-06;AK;0.124
2020-06;AL;0.075
2020-06;AR;0.08
2020-06;AZ;0.1
2020-06;CA;0.149
2020-06;CO;0.105
2020-06;CT;0.098
2020-06;DE;0.125
2020-06;FL;0.104
2020-06;GA;0.076
2020-06;HI;0.139
2020-06;IA;0.08
2020-06;ID;0.056
2020-06;IL;0.146
2020-06;IN;0.112
2020-06;KS;0.075
2020-06;KY;0.043
2020-06;LA;0.097
2020-06;MA;0.174
2020-06;MD;0.08
2020-06;ME;0.066
2020-06;MI;0.148
2020-06;MN;0.086
2020-06;MO;0.079
2020-06;MS;0.087
2020-06;MT;0.071
2020-06;NC;0.076
2020-06;ND;0.061
2020-06;NE;0.067
2020-06;NH;0.118
2020-06;NJ;0.166
2020-06;NM;0.083
2020-06;NV;0.15
2020-06;NY;0.157
2020-06;OH;0.109
2020-06;OK;0.066
2020-06;OR;0.112
2020-06;PA;0.13
2020-06;RI;0.124
2020-06;SC;0.087
2020-06;SD;0.072
2020-06;TN;0.097
2020-06;TX;0.086
2020-06;UT;0.051
2020-06;VA;0.084
2020-06;VT;0.094
2020-06;WA;0.098
2020-06;WI;0.085
2020-06;WV;0.104
2020-06;WY;0.076
